골프장명,골프장지역명,"대중제,회원제",18,사용일자,사용시간,성별코드,나이,"도민,비도민",판매업체명
제주CC,제주시권,대중제,18,20211005,710,2,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211005,652,2,30.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211020,748,1,40.0,도민,섬프로
타미우스CC,서부권,회원제,27,20211028,1629,1,40.0,도민,섬프로(타미우스)
해비치CC,동부권,회원제+대중제,36,20211010,1255,1,30.0,도민,해비치CC
제주CC,제주시권,대중제,18,20211013,1315,2,30.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211014,1214,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20211011,652,2,50.0,도민,라온GC
타미우스CC,서부권,회원제,27,20211023,1601,1,50.0,도민,섬프로(타미우스)
라온GC,서부권,대중제,27,20211023,659,1,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211115,723,1,40.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20211017,712,2,30.0,비도민,해비치CC
제주CC,제주시권,대중제,18,20211021,1226,1,40.0,도민,슬기로운골프생활
세인트포CC,동부권,대중제,36,20211029,749,2,30.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211020,1207,2,30.0,도민,라온GC
세인트포CC,동부권,대중제,36,20211029,749,1,30.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211006,815,1,40.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211018,1608,1,30.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20211021,733,2,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20211022,1310,1,30.0,도민,라온GC
라온GC,서부권,대중제,27,20211022,1310,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20211101,802,1,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211024,815,1,30.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211022,719,1,30.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211020,829,1,40.0,비도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211020,801,2,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20211026,1303,1,40.0,도민,라온GC
라온GC,서부권,대중제,27,20211020,1214,1,30.0,도민,라온GC
제주CC,제주시권,대중제,18,20211025,1137,2,40.0,도민,슬기로운골프생활
스프링데일CC,동부권,대중제,18,20211029,725,1,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211018,706,1,50.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211024,815,1,30.0,도민,해비치CC
더클래식CC,동부권,대중제,18,20211001,742,1,40.0,도민,섬프로
더클래식CC,동부권,대중제,18,20211001,808,1,40.0,도민,슬기로운골프생활
더클래식CC,동부권,대중제,18,20211007,729,2,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210927,659,2,40.0,도민,라온GC
타미우스CC,서부권,회원제,27,20211031,1629,2,40.0,도민,섬프로(타미우스)
라온GC,서부권,대중제,27,20210926,1345,2,40.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20211013,1307,2,40.0,도민,(주)부민가자투어
라온GC,서부권,대중제,27,20211013,1132,2,40.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20211001,1300,1,50.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211004,1249,2,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211003,850,1,40.0,비도민,해비치CC
제주CC,제주시권,대중제,18,20211008,724,2,40.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211009,1329,1,50.0,비도민,슬기로운골프생활
타미우스CC,서부권,회원제,27,20211011,1703,1,50.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20211011,1255,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211011,1316,1,30.0,도민,해비치CC
스프링데일CC,동부권,대중제,18,20211013,650,1,50.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211017,752,1,50.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211013,1248,2,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211007,719,1,30.0,도민,해비치CC
라온GC,서부권,대중제,27,20210929,652,1,30.0,도민,라온GC
라온GC,서부권,대중제,27,20211006,844,2,40.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20211011,1239,1,50.0,도민,(주)부민가자투어
해비치CC,동부권,회원제+대중제,36,20211011,1330,2,40.0,도민,해비치CC
그린필드CC(구 제피로스),제주시권,회원제,18,20211011,818,1,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211005,659,2,50.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211013,651,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211016,1159,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211011,726,1,40.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211028,1636,2,40.0,도민,섬프로(타미우스)
해비치CC,동부권,회원제+대중제,36,20211008,651,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211011,808,1,50.0,도민,해비치CC
제주CC,제주시권,대중제,18,20211019,1301,1,40.0,도민,슬기로운골프생활
그린필드CC(구 제피로스),제주시권,회원제,18,20211017,742,1,50.0,비도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211014,851,2,30.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211101,617,1,40.0,도민,섬프로
더클래식CC,동부권,대중제,18,20211005,703,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20211005,823,1,50.0,도민,라온GC
타미우스CC,서부권,회원제,27,20211012,1629,1,50.0,도민,섬프로(타미우스)
제주CC,제주시권,대중제,18,20211006,1322,1,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211012,1200,0,40.0,도민,라온GC
라온GC,서부권,대중제,27,20211016,1214,2,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211016,1152,1,40.0,도민,해비치CC
더클래식CC,동부권,대중제,18,20211102,723,2,40.0,도민,섬프로
더클래식CC,동부권,대중제,18,20211108,717,1,40.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20211016,733,1,30.0,도민,해비치CC
라온GC,서부권,대중제,27,20211024,720,2,40.0,도민,라온GC
제주CC,제주시권,대중제,18,20211017,752,2,40.0,도민,슬기로운골프생활
더클래식CC,동부권,대중제,18,20211111,723,1,40.0,도민,섬프로
라온GC,서부권,대중제,27,20211024,1324,1,50.0,도민,라온GC
샤인빌CC,동부권,대중제,18,20211023,722,1,50.0,도민,슬기로운골프생활
그린필드CC(구 제피로스),제주시권,회원제,18,20211012,810,2,40.0,도민,(주)부민가자투어
타미우스CC,서부권,회원제,27,20211018,1622,1,20.0,도민,섬프로(타미우스)
라온GC,서부권,대중제,27,20210926,1345,1,30.0,도민,라온GC
라온GC,서부권,대중제,27,20211005,851,2,40.0,도민,라온GC
타미우스CC,서부권,회원제,27,20211029,1629,2,40.0,도민,섬프로(타미우스)
그린필드CC(구 제피로스),제주시권,회원제,18,20211011,1239,1,40.0,도민,(주)부민가자투어
라온GC,서부권,대중제,27,20211007,706,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20211013,816,2,30.0,도민,라온GC
라온GC,서부권,대중제,27,20211004,1146,1,50.0,도민,라온GC
타미우스CC,서부권,회원제,27,20211006,1622,1,30.0,도민,섬프로(타미우스)
타미우스CC,서부권,회원제,27,20211018,1629,1,40.0,도민,섬프로(타미우스)
더클래식CC,동부권,대중제,18,20210930,711,1,60.0,도민,섬프로
타미우스CC,서부권,회원제,27,20211006,1636,1,40.0,도민,섬프로(타미우스)
샤인빌CC,동부권,대중제,18,20211008,708,1,40.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211013,1248,2,40.0,도민,해비치CC
제주CC,제주시권,대중제,18,20211004,752,2,50.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211013,651,2,40.0,도민,해비치CC
그린필드CC(구 제피로스),제주시권,회원제,18,20211027,756,1,40.0,도민,(주)부민가자투어
해비치CC,동부권,회원제+대중제,36,20211012,850,1,50.0,도민,해비치CC
라온GC,서부권,대중제,27,20211014,1235,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20211011,652,1,50.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211017,1145,1,50.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211016,829,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211023,815,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211024,740,1,50.0,도민,해비치CC
라온GC,서부권,대중제,27,20211020,652,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20211019,1214,1,40.0,도민,라온GC
오라CC ,제주시권,회원제+대중제,36,20211027,739,1,40.0,도민,(주)부민가자투어
해비치CC,동부권,회원제+대중제,36,20211017,1159,1,30.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211017,719,1,50.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211026,1636,1,50.0,도민,섬프로(타미우스)
제주CC,제주시권,대중제,18,20211008,1329,0,40.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211004,801,1,50.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211005,1608,1,20.0,도민,섬프로(타미우스)
타미우스CC,서부권,회원제,27,20211030,1601,1,30.0,도민,섬프로(타미우스)
해비치CC,동부권,회원제+대중제,36,20210928,815,1,30.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211006,815,1,50.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211007,1636,1,40.0,도민,섬프로(타미우스)
샤인빌CC,동부권,대중제,18,20211005,1218,1,30.0,도민,슬기로운골프생활
아덴힐GC,서부권,대중제,18,20210929,1130,1,40.0,도민,아덴힐GC
라온GC,서부권,대중제,27,20211006,809,1,50.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20211011,749,1,40.0,도민,(주)부민가자투어
오라CC ,제주시권,회원제+대중제,36,20211013,741,1,40.0,도민,(주)부민가자투어
그린필드CC(구 제피로스),제주시권,회원제,18,20211011,1232,1,20.0,도민,(주)부민가자투어
제주CC,제주시권,대중제,18,20211007,1315,2,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211005,1153,2,50.0,도민,라온GC
제주CC,제주시권,대중제,18,20211008,1329,1,50.0,도민,슬기로운골프생활
타미우스CC,서부권,회원제,27,20211022,1622,2,40.0,도민,섬프로(타미우스)
라온GC,서부권,대중제,27,20211001,830,1,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211011,850,2,20.0,도민,해비치CC
세인트포CC,동부권,대중제,36,20211013,1133,1,30.0,도민,슬기로운골프생활
오라CC ,제주시권,회원제+대중제,36,20211012,720,1,40.0,도민,(주)부민가자투어
오라CC ,제주시권,회원제+대중제,36,20211012,713,2,30.0,비도민,(주)부민가자투어
해비치CC,동부권,회원제+대중제,36,20211013,1152,2,50.0,도민,해비치CC
제주CC,제주시권,대중제,18,20211025,717,2,50.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211021,703,1,50.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211021,717,2,50.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211017,1323,1,40.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211026,1636,1,30.0,도민,섬프로(타미우스)
라온GC,서부권,대중제,27,20211024,720,1,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211017,1302,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211020,719,2,50.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211020,829,2,40.0,도민,해비치CC
제주CC,제주시권,대중제,18,20211024,745,2,30.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211001,1240,1,60.0,도민,슬기로운골프생활
그린필드CC(구 제피로스),제주시권,회원제,18,20211011,749,1,50.0,도민,(주)부민가자투어
더클래식CC,동부권,대중제,18,20211008,729,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20211003,1256,1,50.0,도민,라온GC
제주CC,제주시권,대중제,18,20211009,717,1,30.0,도민,슬기로운골프생활
더클래식CC,동부권,대중제,18,20211027,716,2,20.0,도민,섬프로
라온GC,서부권,대중제,27,20211013,748,2,30.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20211003,1300,1,40.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211007,1308,1,50.0,도민,슬기로운골프생활
제주CC,제주시권,대중제,18,20211011,1322,2,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211005,659,2,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211116,1140,1,40.0,도민,섬프로
라온GC,서부권,대중제,27,20211014,741,2,50.0,도민,라온GC
라온GC,서부권,대중제,27,20211013,1200,2,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210929,659,1,30.0,도민,라온GC
라온GC,서부권,대중제,27,20211001,1256,1,50.0,도민,라온GC
제주CC,제주시권,대중제,18,20211005,710,2,50.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211012,1138,2,30.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20211016,1302,1,40.0,도민,해비치CC
제주CC,제주시권,대중제,18,20211008,724,1,40.0,도민,슬기로운골프생활
해비치CC,동부권,회원제+대중제,36,20211015,651,1,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20211014,830,2,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211014,651,1,40.0,도민,해비치CC
샤인빌CC,동부권,대중제,18,20211019,1300,2,40.0,도민,슬기로운골프생활
더클래식CC,동부권,대중제,18,20211104,1048,2,40.0,도민,섬프로
라온GC,서부권,대중제,27,20211007,659,1,50.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211011,722,1,40.0,도민,섬프로
라온GC,서부권,대중제,27,20211013,809,2,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211027,709,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20211007,851,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20211015,748,1,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211005,709,1,30.0,도민,섬프로
아덴힐GC,서부권,대중제,18,20211007,658,2,40.0,도민,아덴힐GC
세인트포CC,동부권,대중제,36,20211015,1229,1,40.0,도민,슬기로운골프생활
더클래식CC,동부권,대중제,18,20211016,735,1,40.0,도민,슬기로운골프생활
그린필드CC(구 제피로스),제주시권,회원제,18,20211015,742,2,50.0,도민,(주)부민가자투어
해비치CC,동부권,회원제+대중제,36,20211009,822,1,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20211001,720,1,50.0,도민,라온GC
샤인빌CC,동부권,대중제,18,20211016,708,1,40.0,도민,슬기로운골프생활
그린필드CC(구 제피로스),제주시권,회원제,18,20211016,1307,1,40.0,도민,(주)부민가자투어
샤인빌CC,동부권,대중제,18,20211003,1342,1,50.0,도민,슬기로운골프생활
타미우스CC,서부권,회원제,27,20211002,1636,1,50.0,도민,섬프로(타미우스)
라온GC,서부권,대중제,27,20211014,1249,2,50.0,도민,라온GC
라온GC,서부권,대중제,27,20211013,1303,2,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20211003,716,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210927,734,1,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20211006,850,2,30.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211018,1629,1,50.0,도민,섬프로(타미우스)
더클래식CC,동부권,대중제,18,20211008,722,2,50.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20211004,822,1,40.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211002,1622,1,40.0,도민,섬프로(타미우스)
해비치CC,동부권,회원제+대중제,36,20211001,733,2,40.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20211012,1622,2,40.0,도민,섬프로(타미우스)
더클래식CC,동부권,대중제,18,20211002,742,1,40.0,도민,슬기로운골프생활
라온GC,서부권,대중제,27,20211012,1214,2,40.0,도민,라온GC
